video_id,video_name,bitrate,codec,fps,resolution,time,format,duration,file_size,file_path
n_75,Buner University Professor Attacked by Former Student Over Result Dispute – Pakistan News [MaNGsyZE9rI].mp4,1561,h264,25.0,1280x720,1760414084.710191,mp4,33.320635,6349,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Buner University Professor Attacked by Former Student Over Result Dispute – Pakistan News [MaNGsyZE9rI].mp4
n_76,Byron Hypercharge Idea Fixed [1dERA_LxJrI].mp4,1380,av1,30.0,1080x1920,1760414089.4722962,mp4,13.212154,2225,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Byron Hypercharge Idea Fixed [1dERA_LxJrI].mp4
n_77,Cameraman vs Toilet Man 🚽🔥 ｜ Epic Skibidi Battle for Student Gang#skibidishorts [q0NYl-yIAoE].mp4,6601,av1,60.0,1440x2560,1760414084.5666907,mp4,11.354558,9150,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Cameraman vs Toilet Man 🚽🔥 ｜ Epic Skibidi Battle for Student Gang#skibidishorts [q0NYl-yIAoE].mp4
n_78,Can Alexandr Romanov takedown Jailton Almeida at UFC302 [qM_cvU7XLDY].mp4,1754,h264,30.0,1080x1920,1760414089.689943,mp4,59.419864,12726,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Can Alexandr Romanov takedown Jailton Almeida at UFC302 [qM_cvU7XLDY].mp4
n_79,Canelo Fight Time 2025 ｜ What Time Is The Canelo Fight Tonight #eAI+ [cOeuTcSBPVE].mp4,364,h264,30.0,1080x1906,1760414085.5246897,mp4,29.141043,1298,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Canelo Fight Time 2025 ｜ What Time Is The Canelo Fight Tonight #eAI+ [cOeuTcSBPVE].mp4
n_80,Canelo’s Road to Glory [4SAx67o9fFA].mp4,3364,h264,30.0,1080x1920,1760414086.2480376,mp4,31.068299,12760,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Canelo’s Road to Glory [4SAx67o9fFA].mp4
n_81,Capoeira Kick for Self Defense in Street Fights #kickboxing #martialarts #taekwondo #shorts [TfM9IeuQWm8].mp4,2467,h264,30.0,720x1280,1760414087.132917,mp4,12.004717,3615,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Capoeira Kick for Self Defense in Street Fights #kickboxing #martialarts #taekwondo #shorts [TfM9IeuQWm8].mp4
n_82,Caribbean Dads_ Failures & Youth Violence： The Truth [ktuzxz-HSmg].mp4,2076,h264,24.0,1080x1920,1760414087.9527364,mp4,59.652063,15124,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Caribbean Dads_ Failures & Youth Violence： The Truth [ktuzxz-HSmg].mp4
n_83,Casper Teen Stabbed on Halloween： 17-Year-Old Suspect Arrested [vWlRYOC8Z9k].mp4,1688,h264,59.94005994005994,1280x720,1760414085.5638692,mp4,71.238821,14686,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Casper Teen Stabbed on Halloween： 17-Year-Old Suspect Arrested [vWlRYOC8Z9k].mp4
n_84,"Chandigarh university fight ｜ ਦੋ ਵਿਦਿਆਰਥੀ ਗੁੱਟਾਂ ਵਿਚਕਾਰ ਹੋਈ ਝੜਪ, ਘਟਨਾ ਦੀ ਵੀਡੀਓ ਸੋਸ਼ਲ ਮੀਡੀਆ _ਤੇ ਵਾਇਰਲ [fukp7g3-Wzw].mp4",1102,h264,29.97002997002997,854x480,1760414087.787938,mp4,61.25424,8246,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Chandigarh university fight ｜ ਦੋ ਵਿਦਿਆਰਥੀ ਗੁੱਟਾਂ ਵਿਚਕਾਰ ਹੋਈ ਝੜਪ, ਘਟਨਾ ਦੀ ਵੀਡੀਓ ਸੋਸ਼ਲ ਮੀਡੀਆ _ਤੇ ਵਾਇਰਲ [fukp7g3-Wzw].mp4"
n_85,Choching के बाहर हुई Ladai 😱 ｜｜ Boys Fight ｜｜ #shorts #viral #vologs #boy #fight #youtubeshorts [9QnyvHgAnDI].mp4,1709,h264,30.0,960x720,1760414086.8650372,mp4,60.441542,12612,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Choching के बाहर हुई Ladai 😱 ｜｜ Boys Fight ｜｜ #shorts #viral #vologs #boy #fight #youtubeshorts [9QnyvHgAnDI].mp4
n_86,Choose your brawler #brawlstars #brawl #bralwstars #bralwstar #brawls #brawler #brawlers #gaming [Bc7V0fbgZFM].mp4,6100,h264,59.87951807228916,1080x1920,1760414088.433676,mp4,16.648707,12398,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Choose your brawler #brawlstars #brawl #bralwstars #bralwstar #brawls #brawler #brawlers #gaming [Bc7V0fbgZFM].mp4
n_87,Choose your fighter🥊👯‍♀️ [SngaQ3mVoE0].mp4,1925,h264,30.0,720x1280,1760414087.739976,mp4,18.134785,4262,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Choose your fighter🥊👯‍♀️ [SngaQ3mVoE0].mp4
n_88,CID trailer ｜ official trailer ｜ #ytshorts  #jisan_official ｜ #entertainment #palligramtv #safik [BbHVH_OTeLc].mp4,3836,h264,30.0,1920x1080,1760414086.9072285,mp4,51.933333,24320,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\CID trailer ｜ official trailer ｜ #ytshorts  #jisan_official ｜ #entertainment #palligramtv #safik [BbHVH_OTeLc].mp4
n_89,Clash Between Two Student Groups in Bani Vihar Leaves One Injured [M7SyuPjJ9DU].mp4,4003,h264,24.0,1920x1080,1760414084.54729,mp4,51.571519,25203,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Clash Between Two Student Groups in Bani Vihar Leaves One Injured [M7SyuPjJ9DU].mp4
n_90,Class Fight Lip Sync Free to use! [VixKU5ZGZzI].mp4,319,h264,60.0,1906x1080,1760414087.3201275,mp4,10.634739,414,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Class Fight Lip Sync Free to use! [VixKU5ZGZzI].mp4
n_91,Class fight meme Gacha club [YmLbYBPIjag].mp4,1890,h264,30.0,1920x1080,1760414083.7379577,mp4,14.605351,3370,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Class fight meme Gacha club [YmLbYBPIjag].mp4
n_92,class fight {edit audio} sinnersmafia [pWvGWmz0Qv8].mp4,193,h264,25.0,1280x720,1760414085.899898,mp4,53.707755,1266,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\class fight {edit audio} sinnersmafia [pWvGWmz0Qv8].mp4
n_93,Class fight📄 ⧸⧸ #melaniemartinez #classfight #K-12 [C-ombaP_3v0].mp4,1040,h264,30.0,1728x1080,1760414089.4363146,mp4,74.396735,9445,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Class fight📄 ⧸⧸ #melaniemartinez #classfight #K-12 [C-ombaP_3v0].mp4
n_94,Class ke Sabse PRO Player ko 7-6 se HARA DIYA ｜ Epic Comeback Match!#shorts [JwevedoJ0lo].mp4,3849,h264,60.0,1080x1920,1760414087.9001293,mp4,27.654966,12994,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Class ke Sabse PRO Player ko 7-6 se HARA DIYA ｜ Epic Comeback Match!#shorts [JwevedoJ0lo].mp4
n_95,Classroom Chaos： Modi vs. Shehbaz Under Trump_s Rule＂😂_#story_#video_#réel#viralvideos_##viralreels [-DyMeW2qiyk].mp4,1179,h264,30.0,576x1024,1760414084.837086,mp4,12.027937,1732,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Classroom Chaos： Modi vs. Shehbaz Under Trump_s Rule＂😂_#story_#video_#réel#viralvideos_##viralreels [-DyMeW2qiyk].mp4
n_96,Clg mai hua lafda 😱 #collegelife #collegefight #fight #viral #explore #whasappstatus #cgclandran [_dXhU1owIAw].mp4,4612,h264,30.0,1080x1920,1760414088.749126,mp4,22.360816,12589,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Clg mai hua lafda 😱 #collegelife #collegefight #fight #viral #explore #whasappstatus #cgclandran [_dXhU1owIAw].mp4
n_97,COBRA KAI SEASON 6 PART 2 IRON DRAGONS VS COBRA KAI IS CRAZY!! [mfqPYsc6O2U].mp4,1254,av1,23.976023976023978,1080x1920,1760414088.8327222,mp4,60.046803,9198,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\COBRA KAI SEASON 6 PART 2 IRON DRAGONS VS COBRA KAI IS CRAZY!! [mfqPYsc6O2U].mp4
n_98,Cobra Kai~ [School Fight Scene] [9Hq5IDVxx4c].mp4,2857,h264,30.0,1732x1080,1760414089.321999,mp4,59.930703,20908,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Cobra Kai~ [School Fight Scene] [9Hq5IDVxx4c].mp4
n_99,cobrakai college scene part-3 season-6 [ZnjETUNHFtk].mp4,1095,h264,30.0,1080x1920,1760414088.571132,mp4,35.71229,4773,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\cobrakai college scene part-3 season-6 [ZnjETUNHFtk].mp4
n_100,College Brawl Download Free 2025 💯 How to Download game mobile works fine for ios apk [AtAnr-evAAw].mp4,1864,h264,25.0,1280x720,1760414084.495023,mp4,67.082449,15271,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Brawl Download Free 2025 💯 How to Download game mobile works fine for ios apk [AtAnr-evAAw].mp4
n_101,College Brawl For Mobile Version 🌷 New Tricks To Get The Game Free  Tips 2024 [mBcmZN3F6HM].mp4,3409,h264,25.0,1920x1080,1760414085.862422,mp4,52.059138,21668,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Brawl For Mobile Version 🌷 New Tricks To Get The Game Free  Tips 2024 [mBcmZN3F6HM].mp4
n_102,college brawl game girl live is horrifying #viral #shorts #collegebrawl #fypシ #trend #pngtuber [GO2fWP-XEJc].mp4,1095,h264,30.0,720x1280,1760414083.73111,mp4,5.20127,695,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\college brawl game girl live is horrifying #viral #shorts #collegebrawl #fypシ #trend #pngtuber [GO2fWP-XEJc].mp4
n_103,College Brawl glitch MOD Premium 📲 How to get vesion MOD game mobile [QSxKz1locLg].mp4,1310,h264,30.0,1080x1916,1760414086.3136668,mp4,31.625578,5058,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Brawl glitch MOD Premium 📲 How to get vesion MOD game mobile [QSxKz1locLg].mp4
n_104,College Brawl MOD Phiên bản di động trên điện thoại thông minh 🌟 [4VW8UeJXyGA].mp4,1478,h264,25.0,1280x720,1760414085.312145,mp4,55.008073,9925,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Brawl MOD Phiên bản di động trên điện thoại thông minh 🌟 [4VW8UeJXyGA].mp4
n_105,College Brawl 🔥 Ultimate Street Fight! 🥊 #gaming #mobilegames #collegebrawl 96 [ahugOUIjmXg].mp4,2898,h264,30.0,1080x1920,1760414085.85367,mp4,9.682721,3425,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Brawl 🔥 Ultimate Street Fight! 🥊 #gaming #mobilegames #collegebrawl 96 [ahugOUIjmXg].mp4
n_106,College Fight Between Teacher And Students In Class ｜｜ Dav College Fight In Amritsar #collegefight [ARY0yxIbSHw].mp4,1766,h264,30.0,1280x720,1760414089.3740542,mp4,48.901224,10544,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Fight Between Teacher And Students In Class ｜｜ Dav College Fight In Amritsar #collegefight [ARY0yxIbSHw].mp4
n_107,College ma ldai hogyi😱😱#trending #youtubeshorts #youtube #fight #collegefight #real [9y2033gGSDA].mp4,2248,h264,29.766042780748663,720x1280,1760414088.4221964,mp4,8.335964,2288,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College ma ldai hogyi😱😱#trending #youtubeshorts #youtube #fight #collegefight #real [9y2033gGSDA].mp4
n_108,College Me Hui Tगdi Ladai 😱🔥 ｜ Full Drama Dekho!” #CollegeFight #CampusDrama #ViralVideo #ladai [ZHBN1Lkh72M].mp4,2077,h264,16.0,720x1280,1760414086.693902,mp4,6.130068,1554,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Me Hui Tगdi Ladai 😱🔥 ｜ Full Drama Dekho!” #CollegeFight #CampusDrama #ViralVideo #ladai [ZHBN1Lkh72M].mp4
n_109,College Protest CHAOS： Is Violence Taking Over Campuses？! [ZxYGs9fvlB0].mp4,1648,h264,29.97002997002997,1080x1920,1760414088.401772,mp4,34.922812,7029,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\College Protest CHAOS： Is Violence Taking Over Campuses？! [ZxYGs9fvlB0].mp4
n_110,colour matching 🧮🎨 [DmIwDgnh5DM].mp4,2555,h264,30.0,1080x1920,1760414087.889764,mp4,24.380952,7605,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\colour matching 🧮🎨 [DmIwDgnh5DM].mp4
n_111,Comboed lil cuh 🙏 [TImjShw-NkM].mp4,4489,h264,59.94005994005994,1920x1080,1760414088.3940346,mp4,14.721451,8068,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Comboed lil cuh 🙏 [TImjShw-NkM].mp4
n_112,Cornfield Brawls： College Beef Escalates! Dancers Fight？ [-x-Q8dXh9d8].mp4,2034,h264,60.0,1080x1920,1760414087.831924,mp4,79.992744,19865,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Cornfield Brawls： College Beef Escalates! Dancers Fight？ [-x-Q8dXh9d8].mp4
n_113,COUNTDOWN BEGINS! COBRA KAI SEASON 6 PART 2 ONE WEEK REACTION! [Px-GIK5-xOE].mp4,1284,h264,23.976023976023978,1920x1080,1760414087.8800454,mp4,49.481723,7759,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\COUNTDOWN BEGINS! COBRA KAI SEASON 6 PART 2 ONE WEEK REACTION! [Px-GIK5-xOE].mp4
n_114,CRASHING OUT ON FIGHT IN SCHOOL 🤣｜ FIGHT IN SCHOOL GAMEPLAY｜ #roblox #fightinschool [La_IwEhzJzg].mp4,917,av1,29.471,608x1080,1760414085.5219204,mp4,22.384036,2506,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\CRASHING OUT ON FIGHT IN SCHOOL 🤣｜ FIGHT IN SCHOOL GAMEPLAY｜ #roblox #fightinschool [La_IwEhzJzg].mp4
n_115,Crazy Brawl at UC Davis and UC Santa Barbara ｜ Shocking Campus Fight [TFn8OF-6tZI].mp4,1570,h264,24.034364261168385,1080x1920,1760414087.32603,mp4,29.373243,5632,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Crazy Brawl at UC Davis and UC Santa Barbara ｜ Shocking Campus Fight [TFn8OF-6tZI].mp4
n_116,CRAZY COMBO!!!!!!!!🤜🦵💀             #fightinschool #roblox [MqTRHHN15EQ].mp4,3139,av1,59.14927768860353,1080x1920,1760414087.2972038,mp4,12.492336,4788,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\CRAZY COMBO!!!!!!!!🤜🦵💀             #fightinschool #roblox [MqTRHHN15EQ].mp4
n_117,Cute baby 💪👊😍baby fight video#shorts#fightshorts #shortsviral [ce5ihWdcGeU].mp4,2352,h264,30.0,1080x1920,1760414085.538835,mp4,5.13161,1473,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Cute baby 💪👊😍baby fight video#shorts#fightshorts #shortsviral [ce5ihWdcGeU].mp4
n_118,Cách Cài MOD Để Nhận Thủ Thuật Trong Game 👉 Phiên Bản Di Động Cho College Brawl MOD [3u2Aj0Di3b8].mp4,1900,h264,25.0,1280x720,1760414084.8390863,mp4,46.09161,10695,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Cách Cài MOD Để Nhận Thủ Thuật Trong Game 👉 Phiên Bản Di Động Cho College Brawl MOD [3u2Aj0Di3b8].mp4
n_119,Cách MOD College Brawl Miễn Phí ☄️ Phiên Bản 2025 [WgVEptiaE6o].mp4,4547,h264,25.0,1080x1920,1760414087.6840148,mp4,26.052789,14463,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Cách MOD College Brawl Miễn Phí ☄️ Phiên Bản 2025 [WgVEptiaE6o].mp4
n_120,"C’est moi la règle ici, ok？! #pourtoi #pov #school #fyp #pov #shorts #foryou #story #trending #drama [DgbsNmRPJ10].mp4",1644,av1,30.0,1080x1440,1760414085.7288368,mp4,56.14585,11272,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\C’est moi la règle ici, ok？! #pourtoi #pov #school #fyp #pov #shorts #foryou #story #trending #drama [DgbsNmRPJ10].mp4"
n_121,Day 11 JEET KUNE DO series wing chun chain punches use in a street fight #streetfight #wingchun #jkd [oy5xYQMp6zo].mp4,1800,av1,30.0,1080x1920,1760414089.312726,mp4,47.856327,10516,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Day 11 JEET KUNE DO series wing chun chain punches use in a street fight #streetfight #wingchun #jkd [oy5xYQMp6zo].mp4
n_122,Day63 Of introducing Indian mma fighters (Deepak Bhardwaj)# day63 #fightyama [rPSWI73bA9E].mp4,3989,h264,30.0,1080x1920,1760414086.7236536,mp4,15.719909,7655,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Day63 Of introducing Indian mma fighters (Deepak Bhardwaj)# day63 #fightyama [rPSWI73bA9E].mp4
n_123,DC YOUNG FLY HEATED STREET FIGHT 😱😱😲 #shorts #fightvideos #fight #viral #dcyoungfly [EQeDKsf4lEU].mp4,1140,h264,30.0,608x1080,1760414087.3049972,mp4,15.046531,2094,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\DC YOUNG FLY HEATED STREET FIGHT 😱😱😲 #shorts #fightvideos #fight #viral #dcyoungfly [EQeDKsf4lEU].mp4
n_124,Deadpool & Wolverine 2024 ❌ Behind the scenes Honda Odyssey Fight Scene ❌ Hugh Jackman [y86dMAeNIqs].mp4,935,av1,30.0,720x1280,1760414086.3208065,mp4,25.147211,2873,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Deadpool & Wolverine 2024 ❌ Behind the scenes Honda Odyssey Fight Scene ❌ Hugh Jackman [y86dMAeNIqs].mp4
n_125,Deadpool Slashes Through the Gang! 🔥💥 Police Chase？ [JYw7fz9xxDI].mp4,3309,av1,60.0,1080x1920,1760414088.9267454,mp4,32.229297,13019,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Deadpool Slashes Through the Gang! 🔥💥 Police Chase？ [JYw7fz9xxDI].mp4
n_126,Dealing with a changing work environment can be difficult [A185xvCBrN8].mp4,1934,h264,23.976023976023978,1080x1920,1760414088.3589752,mp4,57.957007,13683,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Dealing with a changing work environment can be difficult [A185xvCBrN8].mp4
n_127,Deepak Chahar took revenge on Martin guptill ｜｜ IND vs NZ 1st t-20 match [UI3b46sSS7c].mp4,1692,h264,25.0,1920x1080,1760414088.8646083,mp4,67.662948,13981,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Deepak Chahar took revenge on Martin guptill ｜｜ IND vs NZ 1st t-20 match [UI3b46sSS7c].mp4
n_128,Delicious cookie recipe ft School Fight 🔥 [vrWy2TGttg0].mp4,3255,h264,30.0,1440x1080,1760414085.0098271,mp4,47.484807,18868,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Delicious cookie recipe ft School Fight 🔥 [vrWy2TGttg0].mp4
n_129,Desi boys epic village fight scene – intense action – raw punches – rural clash – 50K views [3B09sEEAWFU].mp4,4327,h264,30.0,1920x1080,1760414086.76899,mp4,86.494331,45696,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Desi boys epic village fight scene – intense action – raw punches – rural clash – 50K views [3B09sEEAWFU].mp4
n_130,Devin Haney vs Bradley Martyn in a Street Fight #shorts [9NneljlG0w0].mp4,1269,h264,30.0,720x1280,1760414087.157573,mp4,30.093061,4664,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Devin Haney vs Bradley Martyn in a Street Fight #shorts [9NneljlG0w0].mp4
n_131,Did a lil 1v1 with pressure #roblox #fightinschool #viral #blowup [tgsMcEh_PbA].mp4,1772,av1,60.0,720x1280,1760414086.5013716,mp4,22.128617,4786,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Did a lil 1v1 with pressure #roblox #fightinschool #viral #blowup [tgsMcEh_PbA].mp4
n_132,DID YOU KNOW IN FIGHTCLUB #shorts [XDiNIsc-ekQ].mp4,905,av1,30.0,1080x1920,1760414087.5824313,mp4,17.298866,1911,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\DID YOU KNOW IN FIGHTCLUB #shorts [XDiNIsc-ekQ].mp4
n_133,Don_t Mess with Boyka ☠️ ｜ Yuri Boyka Edit ｜ Nada Nada (Super Slowed) [57c9Hd141qg].mp4,7972,av1,60.0,2160x2400,1760414085.9762993,mp4,38.243265,37220,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Don_t Mess with Boyka ☠️ ｜ Yuri Boyka Edit ｜ Nada Nada (Super Slowed) [57c9Hd141qg].mp4
